ds,Product,State,actual_count,topic,topic_count,topic_keywords,topic_interpretation,year,month_num,forecast_count,model
2025-03-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,6.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,3,,
2025-04-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,6.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,4,,
2025-05-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,12.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,5,,
2025-06-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,4.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,6,,
2025-07-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,9.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,7,,
2025-08-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,12.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,8,,
2025-09-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,4.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,9,,
2025-10-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,10,,
2025-11-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2025,11,4.896560762832996,SARIMA
2025-12-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2025,12,6.080000172991335,SARIMA
2026-01-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,1,6.563514572373769,SARIMA
2026-02-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,2,6.761062644884618,SARIMA
2026-03-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,3,6.841774286570152,SARIMA
2026-04-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,4,6.874750407373439,SARIMA
2026-05-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,5,6.888223365183784,SARIMA
2026-06-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,6,6.893727972388561,SARIMA
2026-07-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,7,6.895976973751544,SARIMA
2026-08-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,8,6.896895841700252,SARIMA
2026-09-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,9,6.897271260906776,SARIMA
2026-10-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,,,,,,2026,10,6.897424644840589,SARIMA
2023-09-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,9,,
2023-10-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,5.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,10,,
2023-11-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,1.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,11,,
2023-12-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,12,,
2024-01-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,1,,
2024-02-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,1.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,2,,
2024-03-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,4.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,3,,
2024-04-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,4,,
2024-05-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,4.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,5,,
2024-06-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,6,,
2024-07-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,7,,
2024-08-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,8,,
2024-09-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,1.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,9,,
2024-10-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,1.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,10,,
2024-11-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,11,,
2024-12-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,3.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,12,,
2025-01-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,1.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,1,,
2025-02-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,4.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,2,,
2025-03-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,6.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,3,,
2025-04-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,4.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,4,,
2025-05-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,5,,
2025-06-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,6,,
2025-07-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,7.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,7,,
2025-08-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,8,,
2025-10-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,2.0,1.0,18.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,10,,
2025-11-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2025,11,1.0,SARIMA
2025-12-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2025,12,3.0,SARIMA
2026-01-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,1,3.0,SARIMA
2026-02-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,2,1.0,SARIMA
2026-03-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,3,4.0,SARIMA
2026-04-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,4,6.0,SARIMA
2026-05-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,5,4.0,SARIMA
2026-06-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,6,2.0,SARIMA
2026-07-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,7,2.0,SARIMA
2026-08-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,8,6.999999999999999,SARIMA
2026-09-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,9,2.0,SARIMA
2026-10-01,"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,,,,,,2026,10,2.0,SARIMA
2021-01-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,1,,
2021-04-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,4,,
2021-08-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,8,,
2021-10-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,10,,
2022-02-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,2,,
2022-03-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,3,,
2022-04-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,4,,
2022-05-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,5,,
2022-08-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,8,,
2022-09-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,9,,
2022-10-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,10,,
2022-11-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,11,,
2022-12-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,12,,
2023-01-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,1,,
2023-02-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,2,,
2023-03-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,3,,
2023-06-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,6,,
2023-07-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,7,,
2023-09-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,9,,
2023-10-01,STUDENT LOAN,AZ,6.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,10,,
2023-11-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,11,,
2024-01-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,1,,
2024-03-01,STUDENT LOAN,AZ,4.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,3,,
2024-04-01,STUDENT LOAN,AZ,6.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,4,,
2024-05-01,STUDENT LOAN,AZ,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,5,,
2024-06-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,6,,
2024-07-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,7,,
2024-08-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,8,,
2024-09-01,STUDENT LOAN,AZ,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,9,,
2024-10-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,10,,
2024-11-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,11,,
2024-12-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,12,,
2025-01-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,1,,
2025-02-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,2,,
2025-03-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,3,,
2025-04-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,4,,
2025-05-01,STUDENT LOAN,AZ,4.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,5,,
2025-06-01,STUDENT LOAN,AZ,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,6,,
2025-07-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,7,,
2025-08-01,STUDENT LOAN,AZ,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,8,,
2025-09-01,STUDENT LOAN,AZ,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,9,,
2025-10-01,STUDENT LOAN,AZ,,,,,,2025,10,3.124219436857331,SARIMA
2025-11-01,STUDENT LOAN,AZ,,,,,,2025,11,2.4545262060401223,SARIMA
2025-12-01,STUDENT LOAN,AZ,,,,,,2025,12,1.7369942263836082,SARIMA
2026-01-01,STUDENT LOAN,AZ,,,,,,2026,1,1.6859736535136502,SARIMA
2026-02-01,STUDENT LOAN,AZ,,,,,,2026,2,2.3855069700369067,SARIMA
2026-03-01,STUDENT LOAN,AZ,,,,,,2026,3,2.6263954625177703,SARIMA
2026-04-01,STUDENT LOAN,AZ,,,,,,2026,4,2.15245676171838,SARIMA
2026-05-01,STUDENT LOAN,AZ,,,,,,2026,5,1.8574351076459628,SARIMA
2026-06-01,STUDENT LOAN,AZ,,,,,,2026,6,2.053724107686589,SARIMA
2026-07-01,STUDENT LOAN,AZ,,,,,,2026,7,2.3900724872022976,SARIMA
2026-08-01,STUDENT LOAN,AZ,,,,,,2026,8,2.3429287132950947,SARIMA
2026-09-01,STUDENT LOAN,AZ,,,,,,2026,9,2.0712672146369018,SARIMA
2020-11-01,STUDENT LOAN,CA,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2020,11,,
2020-12-01,STUDENT LOAN,CA,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2020,12,,
2021-01-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,1,,
2021-02-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,2,,
2021-03-01,STUDENT LOAN,CA,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,3,,
2021-04-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,4,,
2021-05-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,5,,
2021-07-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,7,,
2021-08-01,STUDENT LOAN,CA,4.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,8,,
2021-09-01,STUDENT LOAN,CA,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,9,,
2021-10-01,STUDENT LOAN,CA,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,10,,
2021-11-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,11,,
2021-12-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,12,,
2022-01-01,STUDENT LOAN,CA,6.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,1,,
2022-02-01,STUDENT LOAN,CA,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,2,,
2022-03-01,STUDENT LOAN,CA,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,3,,
2022-04-01,STUDENT LOAN,CA,7.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,4,,
2022-05-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,5,,
2022-06-01,STUDENT LOAN,CA,7.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,6,,
2022-07-01,STUDENT LOAN,CA,6.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,7,,
2022-08-01,STUDENT LOAN,CA,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,8,,
2022-09-01,STUDENT LOAN,CA,10.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,9,,
2022-10-01,STUDENT LOAN,CA,15.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,10,,
2022-11-01,STUDENT LOAN,CA,6.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,11,,
2022-12-01,STUDENT LOAN,CA,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,12,,
2023-01-01,STUDENT LOAN,CA,4.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,1,,
2023-02-01,STUDENT LOAN,CA,9.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,2,,
2023-03-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,3,,
2023-04-01,STUDENT LOAN,CA,5.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,4,,
2023-05-01,STUDENT LOAN,CA,4.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,5,,
2023-06-01,STUDENT LOAN,CA,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,6,,
2023-07-01,STUDENT LOAN,CA,4.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,7,,
2023-08-01,STUDENT LOAN,CA,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,8,,
2023-09-01,STUDENT LOAN,CA,20.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,9,,
2023-10-01,STUDENT LOAN,CA,26.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,10,,
2023-11-01,STUDENT LOAN,CA,21.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,11,,
2023-12-01,STUDENT LOAN,CA,10.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,12,,
2024-01-01,STUDENT LOAN,CA,15.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,1,,
2024-02-01,STUDENT LOAN,CA,10.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,2,,
2024-03-01,STUDENT LOAN,CA,15.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,3,,
2024-04-01,STUDENT LOAN,CA,10.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,4,,
2024-05-01,STUDENT LOAN,CA,21.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,5,,
2024-06-01,STUDENT LOAN,CA,9.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,6,,
2024-07-01,STUDENT LOAN,CA,15.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,7,,
2024-08-01,STUDENT LOAN,CA,12.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,8,,
2024-09-01,STUDENT LOAN,CA,14.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,9,,
2024-10-01,STUDENT LOAN,CA,10.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,10,,
2024-11-01,STUDENT LOAN,CA,8.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,11,,
2024-12-01,STUDENT LOAN,CA,14.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2024,12,,
2025-01-01,STUDENT LOAN,CA,15.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,1,,
2025-02-01,STUDENT LOAN,CA,9.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,2,,
2025-03-01,STUDENT LOAN,CA,34.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,3,,
2025-04-01,STUDENT LOAN,CA,23.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,4,,
2025-05-01,STUDENT LOAN,CA,14.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,5,,
2025-06-01,STUDENT LOAN,CA,7.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,6,,
2025-07-01,STUDENT LOAN,CA,16.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,7,,
2025-08-01,STUDENT LOAN,CA,10.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,8,,
2025-09-01,STUDENT LOAN,CA,7.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2025,9,,
2025-10-01,STUDENT LOAN,CA,,,,,,2025,10,14.266118136832734,SARIMA
2025-11-01,STUDENT LOAN,CA,,,,,,2025,11,14.477309505163882,SARIMA
2025-12-01,STUDENT LOAN,CA,,,,,,2025,12,14.68850087349503,SARIMA
2026-01-01,STUDENT LOAN,CA,,,,,,2026,1,14.89969224182618,SARIMA
2026-02-01,STUDENT LOAN,CA,,,,,,2026,2,15.110883610157329,SARIMA
2026-03-01,STUDENT LOAN,CA,,,,,,2026,3,15.322074978488477,SARIMA
2026-04-01,STUDENT LOAN,CA,,,,,,2026,4,15.533266346819625,SARIMA
2026-05-01,STUDENT LOAN,CA,,,,,,2026,5,15.744457715150771,SARIMA
2026-06-01,STUDENT LOAN,CA,,,,,,2026,6,15.95564908348192,SARIMA
2026-07-01,STUDENT LOAN,CA,,,,,,2026,7,16.16684045181307,SARIMA
2026-08-01,STUDENT LOAN,CA,,,,,,2026,8,16.37803182014422,SARIMA
2026-09-01,STUDENT LOAN,CA,,,,,,2026,9,16.58922318847537,SARIMA
2021-02-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,2,,
2021-06-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,6,,
2021-09-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,9,,
2021-10-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2021,10,,
2022-01-01,STUDENT LOAN,IN,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,1,,
2022-02-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,2,,
2022-03-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,3,,
2022-04-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,4,,
2022-08-01,STUDENT LOAN,IN,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,8,,
2022-09-01,STUDENT LOAN,IN,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,9,,
2022-12-01,STUDENT LOAN,IN,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2022,12,,
2023-01-01,STUDENT LOAN,IN,3.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,1,,
2023-02-01,STUDENT LOAN,IN,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,2,,
2023-03-01,STUDENT LOAN,IN,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,3,,
2023-05-01,STUDENT LOAN,IN,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,5,,
2023-08-01,STUDENT LOAN,IN,2.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,8,,
2023-09-01,STUDENT LOAN,IN,1.0,10.0,266.0,"loans, student, loan, mohela, school",Student loan servicing errors,2023,9,,
